Rank,Handle,Score,Problems Solved
1727,harvsftw,2403.0,9
1727,better.call.grizo,2403.0,9
1727,lechihoang73,2403.0,9
1730,pranitrai07,2402.0,9
1730,alaincr7,2402.0,9
1732,quarmer,2400.0,9
1732,yusuf12360,2400.0,9
1734,_CD,2399.0,9
1734,ahsoltan,2399.0,9
1734,amr_abdelazim,2399.0,9
1734,vulture21,2399.0,9
1738,_00nine,2398.0,9
1738,Shamim97,2398.0,9
1738,neatHyperTxt,2398.0,9
1741,_from_scratch,2397.0,9
1742,LordOfTheWrongs,2396.0,9
1742,prathamp_05,2396.0,9
1744,Yousef.Osama,2395.0,9
1744,perry_,2395.0,9
1746,Vibhor_Gupta,2394.0,9
1746,bamogh,2394.0,9
1748,keerthanyadav23,2393.0,9
1749,bqlp,2392.0,9
1749,HYDRA_RITIK,2392.0,9
1751,iitismcoder,2391.0,9
1752,ninjacoder2209,2390.0,9
1752,OME_,2390.0,9
1752,bgopc,2390.0,9
1755,BeanJackfr,2388.0,9
1755,sarvagya2545,2388.0,9
1757,vyom_1225,2387.0,9
1758,kukuforward,2386.0,9
1758,edge_case,2386.0,9
1758,Atri_My_Dear_Moments,2386.0,9
1758,AmigoComder,2386.0,9
1762,hzt1,2384.0,9
1762,JaydeepMachhi,2384.0,9
1762,veljkootac,2384.0,9
1762,pajju04,2384.0,9
1766,pookie_27,2382.0,9
1766,darknight_il,2382.0,9
1766,XP3301_Pipi,2382.0,9
1769,RD_TheCoder,2380.0,9
1769,a-rn-va27,2380.0,9
1769,hiteshmaurya,2380.0,9
1772,Extr,2379.0,9
1773,slash0t,2376.0,9
1774,Sakuya_maid,2375.0,9
1774,IcarusII,2375.0,9
1776,Lotuses,2374.0,9
1776,TokaiZaopen,2374.0,9
1776,Gauranga123,2374.0,9
1779,AlpineForester,2373.0,9
1779,shvm4800,2373.0,9
1781,Left0807,2372.0,9
1781,raudel25,2372.0,9
1781,testovic,2372.0,9
1784,smurf_Anant1223,2371.0,9
1784,deng_wo_ni_xi,2371.0,9
1784,Algebrant,2371.0,9
1787,waiting_for_the_sunset,2369.0,9
1788,lad1chka,2368.0,9
1788,skytox,2368.0,9
1788,Avik_07,2368.0,9
1791,Euphoria_07,2367.0,9
1791,kam001,2367.0,9
1791,shyamer3,2367.0,9
1794,YassirSalama4,2366.0,9
1795,Aeon,2365.0,9
1795,Remineva,2365.0,9
1795,dpos,2365.0,9
1798,codeswayam_789,2364.0,9
1798,SAI_PRANAY_DEEP,2364.0,9
1800,kunj_patel,2363.0,9
